dataset_key,source_dataset,file_id,image_path,mask_path,image_relative_path,mask_relative_path,image_file_name,mask_file_name,mask_encoding,background_value,structure_value_1,structure_value_2,split_group_id,include_in_first_pass,qa_status,notes,split
glaucoma_fundus_imaging_bundle,ORIGA,134,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/134.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/134.png,ORIGA/Images/134.jpg,ORIGA/Masks/134.png,134.jpg,134.png,multiclass_values_0_1_2,0,1,2,ORIGA_134,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,135,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/135.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/135.png,ORIGA/Images/135.jpg,ORIGA/Masks/135.png,135.jpg,135.png,multiclass_values_0_1_2,0,1,2,ORIGA_135,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,136,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/136.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/136.png,ORIGA/Images/136.jpg,ORIGA/Masks/136.png,136.jpg,136.png,multiclass_values_0_1_2,0,1,2,ORIGA_136,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,137,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/137.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/137.png,ORIGA/Images/137.jpg,ORIGA/Masks/137.png,137.jpg,137.png,multiclass_values_0_1_2,0,1,2,ORIGA_137,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,138,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/138.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/138.png,ORIGA/Images/138.jpg,ORIGA/Masks/138.png,138.jpg,138.png,multiclass_values_0_1_2,0,1,2,ORIGA_138,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,139,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/139.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/139.png,ORIGA/Images/139.jpg,ORIGA/Masks/139.png,139.jpg,139.png,multiclass_values_0_1_2,0,1,2,ORIGA_139,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,140,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/140.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/140.png,ORIGA/Images/140.jpg,ORIGA/Masks/140.png,140.jpg,140.png,multiclass_values_0_1_2,0,1,2,ORIGA_140,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,141,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/141.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/141.png,ORIGA/Images/141.jpg,ORIGA/Masks/141.png,141.jpg,141.png,multiclass_values_0_1_2,0,1,2,ORIGA_141,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,142,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/142.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/142.png,ORIGA/Images/142.jpg,ORIGA/Masks/142.png,142.jpg,142.png,multiclass_values_0_1_2,0,1,2,ORIGA_142,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,143,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/143.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/143.png,ORIGA/Images/143.jpg,ORIGA/Masks/143.png,143.jpg,143.png,multiclass_values_0_1_2,0,1,2,ORIGA_143,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,144,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/144.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/144.png,ORIGA/Images/144.jpg,ORIGA/Masks/144.png,144.jpg,144.png,multiclass_values_0_1_2,0,1,2,ORIGA_144,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,145,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/145.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/145.png,ORIGA/Images/145.jpg,ORIGA/Masks/145.png,145.jpg,145.png,multiclass_values_0_1_2,0,1,2,ORIGA_145,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,146,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/146.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/146.png,ORIGA/Images/146.jpg,ORIGA/Masks/146.png,146.jpg,146.png,multiclass_values_0_1_2,0,1,2,ORIGA_146,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,147,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/147.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/147.png,ORIGA/Images/147.jpg,ORIGA/Masks/147.png,147.jpg,147.png,multiclass_values_0_1_2,0,1,2,ORIGA_147,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,148,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/148.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/148.png,ORIGA/Images/148.jpg,ORIGA/Masks/148.png,148.jpg,148.png,multiclass_values_0_1_2,0,1,2,ORIGA_148,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,149,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/149.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/149.png,ORIGA/Images/149.jpg,ORIGA/Masks/149.png,149.jpg,149.png,multiclass_values_0_1_2,0,1,2,ORIGA_149,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,150,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/150.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/150.png,ORIGA/Images/150.jpg,ORIGA/Masks/150.png,150.jpg,150.png,multiclass_values_0_1_2,0,1,2,ORIGA_150,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,151,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/151.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/151.png,ORIGA/Images/151.jpg,ORIGA/Masks/151.png,151.jpg,151.png,multiclass_values_0_1_2,0,1,2,ORIGA_151,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,152,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/152.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/152.png,ORIGA/Images/152.jpg,ORIGA/Masks/152.png,152.jpg,152.png,multiclass_values_0_1_2,0,1,2,ORIGA_152,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,153,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/153.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/153.png,ORIGA/Images/153.jpg,ORIGA/Masks/153.png,153.jpg,153.png,multiclass_values_0_1_2,0,1,2,ORIGA_153,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,154,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/154.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/154.png,ORIGA/Images/154.jpg,ORIGA/Masks/154.png,154.jpg,154.png,multiclass_values_0_1_2,0,1,2,ORIGA_154,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,155,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/155.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/155.png,ORIGA/Images/155.jpg,ORIGA/Masks/155.png,155.jpg,155.png,multiclass_values_0_1_2,0,1,2,ORIGA_155,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,156,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/156.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/156.png,ORIGA/Images/156.jpg,ORIGA/Masks/156.png,156.jpg,156.png,multiclass_values_0_1_2,0,1,2,ORIGA_156,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,157,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/157.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/157.png,ORIGA/Images/157.jpg,ORIGA/Masks/157.png,157.jpg,157.png,multiclass_values_0_1_2,0,1,2,ORIGA_157,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,158,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/158.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/158.png,ORIGA/Images/158.jpg,ORIGA/Masks/158.png,158.jpg,158.png,multiclass_values_0_1_2,0,1,2,ORIGA_158,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,159,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/159.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/159.png,ORIGA/Images/159.jpg,ORIGA/Masks/159.png,159.jpg,159.png,multiclass_values_0_1_2,0,1,2,ORIGA_159,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,160,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/160.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/160.png,ORIGA/Images/160.jpg,ORIGA/Masks/160.png,160.jpg,160.png,multiclass_values_0_1_2,0,1,2,ORIGA_160,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,161,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/161.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/161.png,ORIGA/Images/161.jpg,ORIGA/Masks/161.png,161.jpg,161.png,multiclass_values_0_1_2,0,1,2,ORIGA_161,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,162,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/162.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/162.png,ORIGA/Images/162.jpg,ORIGA/Masks/162.png,162.jpg,162.png,multiclass_values_0_1_2,0,1,2,ORIGA_162,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,163,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/163.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/163.png,ORIGA/Images/163.jpg,ORIGA/Masks/163.png,163.jpg,163.png,multiclass_values_0_1_2,0,1,2,ORIGA_163,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,164,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/164.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/164.png,ORIGA/Images/164.jpg,ORIGA/Masks/164.png,164.jpg,164.png,multiclass_values_0_1_2,0,1,2,ORIGA_164,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,165,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/165.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/165.png,ORIGA/Images/165.jpg,ORIGA/Masks/165.png,165.jpg,165.png,multiclass_values_0_1_2,0,1,2,ORIGA_165,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,166,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/166.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/166.png,ORIGA/Images/166.jpg,ORIGA/Masks/166.png,166.jpg,166.png,multiclass_values_0_1_2,0,1,2,ORIGA_166,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,val
glaucoma_fundus_imaging_bundle,ORIGA,167,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/167.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/167.png,ORIGA/Images/167.jpg,ORIGA/Masks/167.png,167.jpg,167.png,multiclass_values_0_1_2,0,1,2,ORIGA_167,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,168,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/168.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/168.png,ORIGA/Images/168.jpg,ORIGA/Masks/168.png,168.jpg,168.png,multiclass_values_0_1_2,0,1,2,ORIGA_168,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,169,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/169.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/169.png,ORIGA/Images/169.jpg,ORIGA/Masks/169.png,169.jpg,169.png,multiclass_values_0_1_2,0,1,2,ORIGA_169,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,170,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/170.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/170.png,ORIGA/Images/170.jpg,ORIGA/Masks/170.png,170.jpg,170.png,multiclass_values_0_1_2,0,1,2,ORIGA_170,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,171,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/171.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/171.png,ORIGA/Images/171.jpg,ORIGA/Masks/171.png,171.jpg,171.png,multiclass_values_0_1_2,0,1,2,ORIGA_171,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,172,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/172.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/172.png,ORIGA/Images/172.jpg,ORIGA/Masks/172.png,172.jpg,172.png,multiclass_values_0_1_2,0,1,2,ORIGA_172,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,173,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/173.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/173.png,ORIGA/Images/173.jpg,ORIGA/Masks/173.png,173.jpg,173.png,multiclass_values_0_1_2,0,1,2,ORIGA_173,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,174,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/174.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/174.png,ORIGA/Images/174.jpg,ORIGA/Masks/174.png,174.jpg,174.png,multiclass_values_0_1_2,0,1,2,ORIGA_174,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,175,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/175.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/175.png,ORIGA/Images/175.jpg,ORIGA/Masks/175.png,175.jpg,175.png,multiclass_values_0_1_2,0,1,2,ORIGA_175,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,176,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/176.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/176.png,ORIGA/Images/176.jpg,ORIGA/Masks/176.png,176.jpg,176.png,multiclass_values_0_1_2,0,1,2,ORIGA_176,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,177,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/177.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/177.png,ORIGA/Images/177.jpg,ORIGA/Masks/177.png,177.jpg,177.png,multiclass_values_0_1_2,0,1,2,ORIGA_177,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,178,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/178.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/178.png,ORIGA/Images/178.jpg,ORIGA/Masks/178.png,178.jpg,178.png,multiclass_values_0_1_2,0,1,2,ORIGA_178,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,179,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/179.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/179.png,ORIGA/Images/179.jpg,ORIGA/Masks/179.png,179.jpg,179.png,multiclass_values_0_1_2,0,1,2,ORIGA_179,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,180,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/180.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/180.png,ORIGA/Images/180.jpg,ORIGA/Masks/180.png,180.jpg,180.png,multiclass_values_0_1_2,0,1,2,ORIGA_180,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,181,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/181.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/181.png,ORIGA/Images/181.jpg,ORIGA/Masks/181.png,181.jpg,181.png,multiclass_values_0_1_2,0,1,2,ORIGA_181,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,182,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/182.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/182.png,ORIGA/Images/182.jpg,ORIGA/Masks/182.png,182.jpg,182.png,multiclass_values_0_1_2,0,1,2,ORIGA_182,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,test
glaucoma_fundus_imaging_bundle,ORIGA,183,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/183.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/183.png,ORIGA/Images/183.jpg,ORIGA/Masks/183.png,183.jpg,183.png,multiclass_values_0_1_2,0,1,2,ORIGA_183,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,184,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/184.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/184.png,ORIGA/Images/184.jpg,ORIGA/Masks/184.png,184.jpg,184.png,multiclass_values_0_1_2,0,1,2,ORIGA_184,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,185,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/185.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/185.png,ORIGA/Images/185.jpg,ORIGA/Masks/185.png,185.jpg,185.png,multiclass_values_0_1_2,0,1,2,ORIGA_185,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,186,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/186.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/186.png,ORIGA/Images/186.jpg,ORIGA/Masks/186.png,186.jpg,186.png,multiclass_values_0_1_2,0,1,2,ORIGA_186,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,187,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/187.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/187.png,ORIGA/Images/187.jpg,ORIGA/Masks/187.png,187.jpg,187.png,multiclass_values_0_1_2,0,1,2,ORIGA_187,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,188,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/188.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/188.png,ORIGA/Images/188.jpg,ORIGA/Masks/188.png,188.jpg,188.png,multiclass_values_0_1_2,0,1,2,ORIGA_188,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
glaucoma_fundus_imaging_bundle,ORIGA,189,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Images/189.jpg,data/external/kaggle/glaucoma_fundus_imaging_bundle/ORIGA/Masks/189.png,ORIGA/Images/189.jpg,ORIGA/Masks/189.png,189.jpg,189.png,multiclass_values_0_1_2,0,1,2,ORIGA_189,True,paired_and_visual_sample_reviewed,ORIGA image and mask IDs matched exactly for 650 records. Five sampled pairs were visually reviewed and masks appeared aligned.,train
